FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,STATE_NUMERIC,COUNTY_NAME,COUNTY_NUMERIC,PRIMARY_LAT_DMS,PRIM_LONG_DMS,PRIM_LAT_DEC,PRIM_LONG_DEC,ELEV_IN_M,ELEV_IN_FT,DATE_CREATED,DATE_EDITED
1504615,Eagle Lakes,Lake,WA,53,Franklin,021,464248N,1190742W,46.7133248,-119.1282117,251,823,09/10/1979,05/07/2019
1504623,Eagle Spring Lake,Lake,WA,53,Lincoln,043,473004N,1184342W,47.501184,-118.7284299,542,1778,09/10/1979,05/06/2019
1504645,East Lakes,Lake,WA,53,Whatcom,073,485325N,1211951W,48.8902318,-121.3308889,1665,5463,09/10/1979,04/22/2019
1504663,Eastman Pond,Lake,WA,53,Lincoln,043,472157N,1180614W,47.3657058,-118.1039852,587,1926,09/10/1979,05/06/2019
1504670,Echo Lake,Lake,WA,53,King,033,474617N,1222035W,47.7714193,-122.3431852,120,394,09/10/1979,05/15/2019
1504671,Echo Lake,Lake,WA,53,Snohomish,061,474711N,1220305W,47.7863376,-122.0514141,147,482,09/10/1979,05/15/2019
1504694,Egg Lake,Lake,WA,53,San Juan,055,483400N,1230454W,48.5666283,-123.0815958,49,161,09/10/1979,04/21/2019
1504695,Egg Pond,Lake,WA,53,Whitman,075,471018N,1174154W,47.1716948,-117.6982819,567,1860,09/10/1979,03/21/2019
1504702,Elbow Lake,Lake,WA,53,Douglas,017,475959N,1191744W,47.9996167,-119.2955771,700,2297,09/10/1979,05/03/2019
1504717,Elk Lake,Lake,WA,53,Clallam,009,481228N,1243442W,48.2077332,-124.5782193,120,394,09/10/1979,04/09/2019
1504743,Elochoman Lake,Lake,WA,53,Cowlitz,015,462021N,1231244W,46.3391092,-123.212234,504,1654,09/10/1979,04/03/2019
1504749,Emerson Lake,Lake,WA,53,Pierce,053,470735N,1223207W,47.1263148,-122.535231,78,256,09/10/1979,05/17/2019
1504767,Lake Erie,Lake,WA,53,Skagit,057,482710N,1223827W,48.4527097,-122.6407156,33,108,09/10/1979,05/17/2019
1504787,Evergreen Lake,Lake,WA,53,Skamania,059,454006N,1215539W,45.6682559,-121.9274229,94,308,09/10/1979,06/30/2021
1504798,Fagan Lake,Lake,WA,53,Thurston,067,465416N,1224012W,46.9044004,-122.6699651,132,433,09/10/1979,05/16/2019
1504809,Fairview Lake,Lake,WA,53,Kitsap,035,472730N,1224329W,47.4583383,-122.7246288,114,374,09/10/1979,05/17/2019
1504814,Falcon Lake,Lake,WA,53,Grant,025,465849N,1191729W,46.9801438,-119.2913635,292,958,09/10/1979,05/07/2019
1504829,Farley Lake,Lake,WA,53,Okanogan,047,481445N,1193428W,48.2458254,-119.5744634,715,2346,09/10/1979,05/08/2019
1504832,Farnsworth Lake,Lake,WA,53,Pierce,053,470110N,1223747W,47.0193507,-122.6296703,74,243,09/10/1979,05/15/2019
1504843,Lake Fazon,Lake,WA,53,Whatcom,073,485157N,1222204W,48.8658791,-122.3677714,40,131,09/10/1979,04/21/2019
1504846,Lake Fenwick,Lake,WA,53,King,033,472158N,1221617W,47.3662365,-122.2712536,36,118,09/10/1979,05/15/2019
1504856,Fern Lake,Lake,WA,53,Skamania,059,453934N,1215520W,45.6594998,-121.9222362,86,282,09/10/1979,06/30/2021
1504862,Feustal Lake,Lake,WA,53,Spokane,063,471620N,1174700W,47.2722884,-117.7832428,641,2103,09/10/1979,03/20/2019
1504863,Fiander Lake,Lake,WA,53,Thurston,067,465656N,1224121W,46.9490168,-122.6891982,137,449,09/10/1979,05/15/2019
1504866,Fiddle Box Spring,Lake,WA,53,Lincoln,043,473957N,1184802W,47.6659348,-118.8004894,640,2100,09/10/1979,05/06/2019
1504875,Findley Lake,Lake,WA,53,Spokane,063,472710N,1173420W,47.4527525,-117.5723448,701,2300,09/10/1979,03/20/2019
1504882,Finnell Lake,Lake,WA,53,Adams,001,470538N,1181333W,47.0938026,-118.2259064,511,1676,09/10/1979,03/20/2019
1504889,Fire Pond,Lake,WA,53,Whitman,075,471134N,1173839W,47.1928479,-117.6441563,631,2070,09/10/1979,03/21/2019
1504899,Fish Lake,Lake,WA,53,Ferry,019,481241N,1181801W,48.2114721,-118.3003572,595,1952,09/10/1979,06/26/2019
1504900,Fish Lake,Lake,WA,53,Spokane,063,473108N,1173116W,47.518973,-117.5210365,664,2178,09/10/1979,05/14/2019
1504901,Fish Lake,Lake,WA,53,Grant,025,475246N,1190234W,47.8795714,-119.0427654,724,2375,09/10/1979,05/07/2019
1504908,Fisher Lakes,Lake,WA,53,Douglas,017,474308N,1193130W,47.7188188,-119.5250912,651,2136,09/10/1979,05/06/2019
1504917,Five Lakes,Lake,WA,53,Okanogan,047,480454N,1185551W,48.0817718,-118.9309555,748,2454,09/10/1979,05/03/2019
1504923,Flahertys Pond,Lake,WA,53,San Juan,055,483934N,1225216W,48.6594957,-122.8712264,137,449,09/10/1979,04/21/2019
1504925,Flat Lake,Lake,WA,53,Grant,025,470816N,1195314W,47.1377072,-119.8872717,373,1224,09/10/1979,05/07/2019
1504926,Flat Lake,Lake,WA,53,Lincoln,043,473637N,1183650W,47.6102094,-118.6138195,668,2192,09/10/1979,05/06/2019
1504937,Lake Flora,Lake,WA,53,Kitsap,035,472819N,1224147W,47.4720596,-122.6964439,132,433,09/10/1979,05/17/2019
1504939,Florence Lake,Lake,WA,53,Lincoln,043,473610N,1182842W,47.602902,-118.4782111,686,2251,09/10/1979,05/06/2019
1504946,Forbes Lake,Lake,WA,53,Mason,045,471131N,1225820W,47.1918878,-122.9723514,30,98,09/10/1979,05/17/2019
1504947,Forbes Lake,Lake,WA,53,King,033,474109N,1221047W,47.6858359,-122.1796321,75,246,09/10/1979,11/18/2020
1504958,Forest Lake,Lake,WA,53,Pierce,053,470258N,1221132W,47.0495064,-122.1921932,163,535,09/10/1979,05/18/2019
1504996,Fountain Lake,Lake,WA,53,Whatcom,073,485407N,1222545W,48.9020457,-122.4291038,22,72,09/10/1979,04/21/2019
1505006,Fourth of July Lake,Lake,WA,53,Adams,001,471525N,1175836W,47.2569097,-117.9766466,583,1913,09/10/1979,03/20/2019
1505020,Fragrance Lake,Lake,WA,53,Whatcom,073,483932N,1222816W,48.658817,-122.4709775,315,1033,09/10/1979,04/21/2019
1505022,Francis Lake,Lake,WA,53,King,033,472557N,1220159W,47.4325443,-122.0329747,144,472,09/10/1979,05/15/2019
1505037,French Johns Lake,Lake,WA,53,Ferry,019,480019N,1184132W,48.0052744,-118.6921795,391,1283,09/10/1979,05/03/2019
1505047,Freshwater Lake,Lake,WA,53,Pacific,049,462519N,1240147W,46.4219478,-124.0297202,4,13,09/10/1979,05/06/2019
1505054,Frog Lake,Lake,WA,53,Skamania,059,454227N,1214417W,45.707486,-121.7380965,126,413,09/10/1979,07/23/2020
1505061,Fryberg Lake,Lake,WA,53,Snohomish,061,480711N,1221545W,48.119626,-122.2624086,138,453,09/10/1979,05/17/2019
1505070,Gages Lake,Lake,WA,53,Skagit,057,482731N,1222116W,48.4587063,-122.354362,6,20,09/10/1979,05/14/2019
1505086,Garland Lake,Lake,WA,53,Grant,025,473521N,1191326W,47.5890395,-119.2239318,527,1729,09/10/1979,05/07/2019
1505101,Gehrke Lake,Lake,WA,53,Thurston,067,465310N,1223939W,46.8862046,-122.6608424,131,430,09/10/1979,05/15/2019
1505109,George Lake,Lake,WA,53,Grant,025,470551N,1195029W,47.0975299,-119.8412662,367,1204,09/10/1979,05/07/2019
1505133,Gile Lake,Lake,WA,53,Pacific,049,462326N,1240158W,46.3904816,-124.0326683,3,10,09/10/1979,05/06/2019
1505161,Goetz Lake,Lake,WA,53,Lincoln,043,472718N,1184706W,47.4551364,-118.784941,499,1637,09/10/1979,05/06/2019
1505170,Goldeneye Lake,Lake,WA,53,Grant,025,465820N,1191606W,46.9720841,-119.2682301,280,919,09/10/1979,05/07/2019
1505181,Goodwin Lake,Lake,WA,53,Thurston,067,465344N,1223641W,46.8956526,-122.6112533,121,397,09/10/1979,05/15/2019
1505182,Lake Goodwin,Lake,WA,53,Snohomish,061,480829N,1221740W,48.1414268,-122.2945032,100,328,09/10/1979,05/17/2019
1505195,Goose Lake,Lake,WA,53,Okanogan,047,480956N,1192024W,48.1654897,-119.3399798,370,1214,09/10/1979,05/03/2019
1505197,Goose Pond,Lake,WA,53,Thurston,067,470212N,1224750W,47.0365614,-122.7970914,49,161,09/10/1979,05/17/2019
1505201,Lake Goss,Lake,WA,53,Island,029,480212N,1222847W,48.0367323,-122.4796883,42,138,09/10/1979,05/17/2019
1505222,Granite Lake,Lake,WA,53,Spokane,063,473302N,1173742W,47.5505991,-117.6282278,730,2395,09/10/1979,03/20/2019
1505228,Grant Lake,Lake,WA,53,Pierce,053,470543N,1223843W,47.0951716,-122.6452636,64,210,09/10/1979,05/17/2019
1505229,Grant Lake,Lake,WA,53,Okanogan,047,481319N,1190546W,48.222032,-119.0961299,791,2595,09/10/1979,05/03/2019
1505238,Grass Lake,Lake,WA,53,King,033,472008N,1220507W,47.3355929,-122.0851696,143,469,09/10/1979,07/09/2019
1505242,Gravelly Lake,Lake,WA,53,Pierce,053,470851N,1223151W,47.1474652,-122.5308936,66,217,09/10/1979,05/17/2019
1505256,Great Western Lake,Lake,WA,53,Okanogan,047,481308N,1190236W,48.2189868,-119.043233,711,2333,09/10/1979,05/03/2019
1505266,Green Lake,Lake,WA,53,Clark,011,454436N,1224435W,45.743207,-122.743179,4,13,09/10/1979,04/03/2019
1505267,Green Lake,Lake,WA,53,Adams,001,465004N,1180931W,46.8343252,-118.1585157,439,1440,09/10/1979,03/20/2019
1505268,Green Lake,Lake,WA,53,Adams,001,470931N,1180138W,47.1587155,-118.0271446,545,1788,09/10/1979,03/21/2019
1505269,Green Lake,Lake,WA,53,Grant,025,473601N,1192042W,47.6003545,-119.3450489,368,1207,09/10/1979,05/07/2019
1505286,Greenleaf Slough,Lake,WA,53,Skamania,059,453848N,1215800W,45.6465464,-121.966728,13,43,09/10/1979,03/25/2020
1505304,Grimes Lake,Lake,WA,53,Douglas,017,474353N,1193525W,47.7313215,-119.5904015,559,1834,09/10/1979,05/06/2019
1505310,Grouse Flat,Lake,WA,53,Asotin,003,460047N,1172650W,46.0129678,-117.4471843,1067,3501,09/10/1979,03/19/2019
1505318,Groves Lake,Lake,WA,53,Adams,001,471341N,1175905W,47.2279704,-117.9847361,574,1883,09/10/1979,03/20/2019
1505332,H Lake,Lake,WA,53,Grant,025,470859N,1195543W,47.1497554,-119.9287229,354,1161,09/10/1979,05/04/2019
1505333,H Lake,Lake,WA,53,Lincoln,043,474037N,1184136W,47.6769484,-118.6934178,650,2133,09/10/1979,05/06/2019
1505345,Halfmoon Lake,Lake,WA,53,Adams,001,465336N,1191425W,46.8933779,-119.2401817,251,823,09/10/1979,05/07/2019
1505347,Halfway Lake,Lake,WA,53,Lincoln,043,474227N,1185432W,47.7074398,-118.9088857,585,1919,09/10/1979,05/06/2019
1505351,Hall Lake,Lake,WA,53,Snohomish,061,474828N,1221833W,47.8078244,-122.309239,101,331,09/10/1979,05/15/2019
1505353,Haller Lake,Lake,WA,53,King,033,474312N,1222002W,47.7198957,-122.3338023,114,374,09/10/1979,05/15/2019
1505355,Hallin Lake,Lake,WA,53,Adams,001,470811N,1180857W,47.1365061,-118.1491846,538,1765,09/10/1979,03/20/2019
1505361,Hamilton Lake,Lake,WA,53,Pierce,053,470104N,1223116W,47.0178777,-122.5210823,97,318,09/10/1979,05/15/2019
1505380,Hanson Slough,Lake,WA,53,Snohomish,061,475356N,1220613W,47.898782,-122.1035926,3,10,09/10/1979,05/14/2019
1505418,Hathaway Spring,Lake,WA,53,Klickitat,039,455609N,1211155W,45.9357734,-121.1987442,621,2037,09/10/1979,03/20/2019
1505420,Hatten Lake,Lake,WA,53,Lincoln,043,473553N,1183434W,47.5980963,-118.5760056,661,2169,09/10/1979,05/06/2019
1505421,Hatten Well,Lake,WA,53,Garfield,023,461758N,1173305W,46.2994043,-117.5515046,1261,4137,09/10/1979,03/20/2019
1505423,Hauan Lake,Lake,WA,53,Okanogan,047,481359N,1193206W,48.2331506,-119.5349207,715,2346,09/10/1979,05/08/2019
1505433,Haynes Lake,Lake,WA,53,Douglas,017,474249N,1192617W,47.7135187,-119.4381125,666,2185,09/10/1979,05/06/2019
1505439,Hazel Lake,Lake,WA,53,Skamania,059,453930N,1215529W,45.6582875,-121.9247788,86,282,09/10/1979,06/30/2021
1505442,Heart Lake,Lake,WA,53,Grant,025,465550N,1191109W,46.9304993,-119.1858551,299,981,09/10/1979,05/07/2019
1505443,Heart Lake,Lake,WA,53,Adams,001,471439N,1175935W,47.2441949,-117.9930903,577,1893,09/10/1979,03/20/2019
1505444,Heart Lake,Lake,WA,53,Skagit,057,482829N,1223749W,48.4745893,-122.6301949,103,338,09/10/1979,04/17/2019
1505448,Hedin Lake,Lake,WA,53,Spokane,063,473309N,1174538W,47.5526019,-117.7604671,738,2421,09/10/1979,05/06/2019
1505450,Heinlen Lake,Lake,WA,53,Douglas,017,474308N,1191920W,47.7187819,-119.3222743,728,2388,09/10/1979,05/06/2019
1505452,Alexander Lake,Lake,WA,53,Kitsap,035,473302N,1224307W,47.5506544,-122.7186491,79,259,09/10/1979,05/17/2019
1505453,Helena Lake,Lake,WA,53,Kitsap,035,472633N,1224333W,47.4426229,-122.7257779,119,390,09/10/1979,05/17/2019
1505465,Henderson Lake,Lake,WA,53,San Juan,055,482820N,1224925W,48.4723356,-122.8236998,15,49,09/10/1979,04/21/2019
1505471,Henton Lake,Lake,WA,53,Douglas,017,475314N,1193620W,47.887358,-119.6055346,581,1906,09/10/1979,05/03/2019
1505472,Herb Lake,Lake,WA,53,Lincoln,043,474313N,1184537W,47.7201846,-118.7604156,620,2034,09/10/1979,05/06/2019
1505473,Herman Lake,Lake,WA,53,Adams,001,465402N,1191157W,46.9005761,-119.1991538,286,938,09/10/1979,05/07/2019
1505477,Heron Lake,Lake,WA,53,Grant,025,465853N,1191654W,46.9813152,-119.2817038,294,965,09/10/1979,05/07/2019
1505479,Herron Lake,Lake,WA,53,Pierce,053,471532N,1224838W,47.2589995,-122.8106236,56,184,09/10/1979,05/17/2019
1505481,Hewett Lake,Lake,WA,53,Klickitat,039,454240N,1212039W,45.7112411,-121.3440733,24,79,09/10/1979,09/29/2020
1505482,Hewitt Lake,Lake,WA,53,Thurston,067,470008N,1225211W,47.00214,-122.8696205,40,131,09/10/1979,05/16/2019
1505488,Hicks Lake,Lake,WA,53,Thurston,067,470119N,1224749W,47.0219208,-122.7970721,56,184,09/10/1979,05/17/2019
1505523,Hille Lake,Lake,WA,53,Pierce,053,471449N,1221019W,47.2469164,-122.172012,146,479,09/10/1979,07/24/2019
1505525,Hillhurst Lake,Lake,WA,53,Pierce,053,470544N,1223004W,47.095563,-122.5012452,89,292,09/10/1979,05/17/2019
1505526,Hillton Lake,Lake,WA,53,Grant,025,470220N,1195648W,47.0389685,-119.9467496,373,1224,09/10/1979,05/04/2019
1505527,Hilton Lake,Lake,WA,53,Snohomish,061,475414N,1221120W,47.9037895,-122.1888902,116,381,09/10/1979,05/14/2019
1505534,Hobuck Lake,Lake,WA,53,Clallam,009,482010N,1243853W,48.3360948,-124.6481101,31,102,09/10/1979,04/09/2019
1505535,Hodge Lake,Lake,WA,53,Pierce,053,470527N,1223939W,47.0908744,-122.6607294,59,194,09/10/1979,05/15/2019
1505553,Hole in the Wall Lake,Lake,WA,53,Lincoln,043,474233N,1184732W,47.7091548,-118.7921061,629,2064,09/10/1979,05/06/2019
1505555,Hole Lakes,Lake,WA,53,Spokane,063,472424N,1173517W,47.4065458,-117.5881011,702,2303,09/10/1979,03/21/2019
1505580,Home Lake,Lake,WA,53,Skamania,059,454300N,1214429W,45.7165547,-121.7413276,191,627,09/10/1979,07/23/2020
1505596,Hooper Lake,Lake,WA,53,Whitman,075,464427N,1180538W,46.7408306,-118.0937798,419,1375,09/10/1979,03/20/2019
1505609,Horse Lake,Lake,WA,53,Douglas,017,475030N,1191646W,47.8415353,-119.2795343,648,2126,09/10/1979,05/06/2019
1505619,Horseshoe Lake,Lake,WA,53,Clark,011,455334N,1224436W,45.8927177,-122.7433014,5,16,09/10/1979,04/01/2019
1505620,Horseshoe Lake,Lake,WA,53,Yakima,077,461339N,1200119W,46.2273878,-120.0218719,199,653,09/10/1979,03/19/2019
1505621,Horseshoe Lake,Lake,WA,53,Adams,001,470527N,1180127W,47.0908271,-118.0241576,505,1657,09/10/1979,03/20/2019
1505622,Horseshoe Lake,Lake,WA,53,King,033,471833N,1220229W,47.3091213,-122.0413821,152,499,09/10/1979,05/15/2019
1505623,Horseshoe Lake,Lake,WA,53,Kitsap,035,472430N,1223952W,47.40822,-122.6643413,84,276,09/10/1979,05/17/2019
1505625,Horseshoe Lake,Lake,WA,53,Pend Oreille,051,481538N,1171139W,48.260539,-117.1941446,652,2139,09/10/1979,05/08/2019
1505626,Horseshoe Lake,Lake,WA,53,San Juan,055,483409N,1224840W,48.5691996,-122.8110863,111,364,09/10/1979,04/21/2019
1505627,Horseshoe Lake,Lake,WA,53,Spokane,063,474550N,1174524W,47.7639539,-117.7566681,748,2454,09/10/1979,05/14/2019
1505628,Horseshoe Pond,Lake,WA,53,Yakima,077,461513N,1200358W,46.2535248,-120.0661402,199,653,09/10/1979,03/19/2019
1505638,Lake Howard,Lake,WA,53,Snohomish,061,480925N,1221935W,48.1570356,-122.3264743,74,243,09/10/1979,05/14/2019
1505642,Huber Lake,Lake,WA,53,Asotin,003,460940N,1171339W,46.1611962,-117.2273939,1094,3589,09/10/1979,03/18/2019
1505654,Huff Lake,Lake,WA,53,Pend Oreille,051,484426N,1170345W,48.7406521,-117.0624509,975,3199,09/10/1979,05/07/2019
1505662,Hummel Lake,Lake,WA,53,San Juan,055,483112N,1225325W,48.5199578,-122.8902629,31,102,09/10/1979,04/21/2019
1505678,Hurley Lake,Lake,WA,53,Lincoln,043,474151N,1182228W,47.6974846,-118.3743263,708,2323,09/10/1979,05/06/2019
1505680,Hutchinson Lake,Lake,WA,53,Adams,001,465239N,1191757W,46.8775502,-119.2992174,217,712,09/10/1979,05/07/2019
1505687,Ice House Lake,Lake,WA,53,Skamania,059,453954N,1215430W,45.6650995,-121.9083075,72,236,09/10/1979,06/30/2021
1505688,Ice Lake,Lake,WA,53,Lincoln,043,474441N,1182856W,47.744727,-118.482101,731,2398,09/10/1979,06/26/2019
1505691,Icehouse Lake,Lake,WA,53,Lincoln,043,474233N,1185350W,47.7092158,-118.8971494,588,1929,09/10/1979,05/06/2019
1505740,Inman Lake,Lake,WA,53,Thurston,067,465310N,1224019W,46.8859848,-122.6720093,131,430,09/10/1979,05/15/2019
1505752,Irvine Slough,Lake,WA,53,Snohomish,061,481415N,1222138W,48.2374797,-122.3606142,3,10,09/10/1979,05/14/2019
1505753,Isaacson Lake,Lake,WA,53,Spokane,063,472357N,1173449W,47.399305,-117.5803918,695,2280,09/10/1979,03/21/2019
1505758,Island Lake,Lake,WA,53,Pacific,049,462538N,1240208W,46.427175,-124.0355245,5,16,09/10/1979,05/06/2019
1505759,Island Lake,Lake,WA,53,Kitsap,035,474055N,1223937W,47.6819019,-122.6602552,67,220,09/10/1979,05/17/2019
1505760,Island Lake,Lake,WA,53,Okanogan,047,481149N,1193424W,48.1968719,-119.5733081,703,2306,09/10/1979,05/08/2019
1505780,Jackson Lake,Lake,WA,53,Pierce,053,471716N,1224627W,47.2876837,-122.7740653,61,200,09/10/1979,05/17/2019
1505791,Jameson Lake,Lake,WA,53,Douglas,017,474107N,1193729W,47.6853692,-119.624753,544,1785,09/10/1979,05/06/2019
1505793,Jarchow Lake,Lake,WA,53,Lincoln,043,474429N,1185057W,47.7415276,-118.8492798,628,2060,09/10/1979,05/06/2019
1505828,John Sam Lake,Lake,WA,53,Snohomish,061,480641N,1221443W,48.1114912,-122.2453976,156,512,09/10/1979,05/17/2019
1505834,Johns Pond,Lake,WA,53,Whitman,075,471034N,1174032W,47.1760558,-117.6755816,614,2014,09/10/1979,03/21/2019
1505848,Johnson Lake,Lake,WA,53,Okanogan,047,481405N,1185615W,48.2347795,-118.9374139,658,2159,09/10/1979,05/03/2019
1505855,Jollys Lake,Lake,WA,53,Douglas,017,474247N,1192134W,47.7129509,-119.3594812,709,2326,09/10/1979,05/06/2019
1505856,Jollys Pond,Lake,WA,53,Douglas,017,474153N,1192203W,47.6979291,-119.3675184,725,2379,09/10/1979,05/06/2019
1505875,Judith Pool,Lake,WA,53,Grant,025,470910N,1195603W,47.1528762,-119.9340984,340,1115,09/10/1979,05/04/2019
1505876,Judson Lake,Lake,WA,53,Douglas,017,480239N,1192836W,48.0442087,-119.4766926,679,2228,09/10/1979,05/03/2019
1505877,Judson Lake,Lake,WA,53,Whatcom,073,485959N,1222046W,48.9998571,-122.3460776,48,157,09/10/1979,07/25/2019
1505883,Junction Lake,Lake,WA,53,Grant,025,473725N,1191941W,47.6237025,-119.3280405,468,1535,09/10/1979,05/07/2019
1505894,Lake Kahlotus,Lake,WA,53,Franklin,021,463843N,1183139W,46.6453842,-118.5276317,265,869,09/10/1979,05/07/2019
1505912,Lake Kathleen,Lake,WA,53,King,033,472841N,1220518W,47.4780359,-122.0882163,160,525,09/10/1979,05/15/2019
1505919,Keefe Lake,Lake,WA,53,Whatcom,073,485353N,1223320W,48.8979428,-122.5555133,9,30,09/10/1979,04/21/2019
1505920,Keevie Lake,Lake,WA,53,King,033,471844N,1220258W,47.3120961,-122.0494258,158,518,09/10/1979,05/15/2019
1505947,Kennedy Lake,Lake,WA,53,Adams,001,464848N,1180704W,46.8133148,-118.1177317,399,1309,09/10/1979,03/20/2019
1505954,Kepple Lake,Lake,WA,53,Spokane,063,472632N,1173145W,47.4423178,-117.5290497,695,2280,09/10/1979,03/21/2019
1505957,Lake Ketchum,Lake,WA,53,Snohomish,061,481656N,1222042W,48.2822342,-122.3451166,60,197,09/10/1979,05/14/2019
1505967,Lake Ki,Lake,WA,53,Snohomish,061,480909N,1221554W,48.1525383,-122.2649882,129,423,09/10/1979,05/14/2019
1505970,Kidney Lake,Lake,WA,53,Skamania,059,453947N,1215651W,45.6629272,-121.9474004,39,128,09/10/1979,03/25/2020
1505974,Lake Killarney,Lake,WA,53,King,033,471711N,1221729W,47.2864389,-122.291265,113,371,09/10/1979,05/17/2019
1505997,Kirkland Reservoir,Reservoir,WA,53,King,033,473900N,1221123W,47.6500572,-122.1898117,128,420,09/10/1979,05/15/2019
1506015,Knight Lake,Lake,WA,53,Spokane,063,475105N,1174043W,47.8514207,-117.6785486,535,1755,09/10/1979,05/14/2019
1506059,Lake Washington Ship Canal,Lake,WA,53,King,033,473934N,1222242W,47.6595383,-122.3782135,5,16,09/10/1979,05/15/2019
1506068,Lancaster Lake,Lake,WA,53,Clark,011,455036N,1224523W,45.8432055,-122.7563906,3,10,09/10/1979,04/03/2019
1506074,Lang Lake,Lake,WA,53,Grays Harbor,027,470329N,1240934W,47.058004,-124.1593119,4,13,09/10/1979,04/09/2019
1506077,Langlois Lake,Lake,WA,53,King,033,473814N,1215319W,47.6370867,-121.8886457,42,138,09/10/1979,05/14/2019
1506081,Larsen Lake,Lake,WA,53,King,033,473618N,1220825W,47.6050596,-122.1403029,77,253,09/10/1979,05/15/2019
1506086,Lasher Lake,Lake,WA,53,Spokane,063,472622N,1173707W,47.4394692,-117.6186912,701,2300,09/10/1979,03/20/2019
1506104,Laupp Lake,Lake,WA,53,Lincoln,043,474333N,1175824W,47.7258873,-117.9732397,754,2474,09/10/1979,05/14/2019
1506108,Lavista Lake,Lake,WA,53,Whitman,075,470822N,1174240W,47.1394151,-117.7110004,527,1729,09/10/1979,03/21/2019
1506111,Lawson Lake,Lake,WA,53,Okanogan,047,481212N,1193237W,48.2032425,-119.5436601,719,2359,09/10/1979,05/08/2019
1506124,Legall Spring,Lake,WA,53,Klickitat,039,455330N,1211356W,45.8916432,-121.2321471,732,2402,09/10/1979,03/14/2019
1506126,Lena Lake,Lake,WA,53,Grant,025,473714N,1191913W,47.6205668,-119.3201853,468,1535,09/10/1979,05/07/2019
1506130,Lake Leota,Lake,WA,53,King,033,474536N,1220719W,47.7599023,-122.1218408,102,335,09/10/1979,05/15/2019
1506141,Lewis Lake,Lake,WA,53,Pierce,053,465911N,1223408W,46.9864238,-122.5689111,108,354,09/10/1979,05/15/2019
1506148,Liberty Lake,Lake,WA,53,Spokane,063,473843N,1170441W,47.6451538,-117.0780555,626,2054,09/10/1979,05/10/2019
1506175,Lindsay Lake,Lake,WA,53,Island,029,481405N,1222911W,48.2347761,-122.486465,97,318,09/10/1979,05/17/2019
1506182,Litschke Lake,Lake,WA,53,Pacific,049,462428N,1240148W,46.4077365,-124.0301355,5,16,09/10/1979,05/06/2019
1506186,Little Ashes Lake,Lake,WA,53,Skamania,059,454010N,1215438W,45.6693853,-121.9105479,38,125,09/10/1979,06/30/2021
1506194,Little Clam Bay,Lake,WA,53,Kitsap,035,473351N,1223250W,47.5640755,-122.5472402,0,0,09/10/1979,05/17/2019
1506208,Little Lake,Lake,WA,53,Snohomish,061,474704N,1220629W,47.7844239,-122.1081105,103,338,09/10/1979,05/15/2019
1506209,Little Mason Lake,Lake,WA,53,Spokane,063,472259N,1174410W,47.3830803,-117.7359838,669,2195,09/10/1979,03/20/2019
1506218,Little Palmer Lake,Lake,WA,53,Pierce,053,471413N,1224711W,47.2370596,-122.7865073,17,56,09/10/1979,05/17/2019
1506229,Little Soap Lake,Lake,WA,53,Grant,025,472645N,1193127W,47.4457348,-119.5242724,330,1083,09/10/1979,05/07/2019
1506232,Little Sullivan Lake,Lake,WA,53,Lincoln,043,472540N,1185003W,47.4277791,-118.834194,467,1532,09/10/1979,05/06/2019
1506234,Little Trout Lake,Lake,WA,53,Spokane,063,475859N,1172231W,47.9830183,-117.3752134,570,1870,09/10/1979,05/14/2019
1506236,Little Tule Lake,Lake,WA,53,Lincoln,043,472753N,1184549W,47.4648309,-118.763676,509,1670,09/10/1979,05/06/2019
1506237,Little Twin Lakes,Lake,WA,53,Adams,001,464749N,1180522W,46.7968837,-118.0894311,446,1463,09/10/1979,03/20/2019
